SubmissionDate,Province,District,Village,Site_Visit_ID,KEY,Tool,Interview_Type,HF_Type,ID,Surveyor_Id
2025-12-15T02:29:12.902Z,Paktika,Orgoon,بره شیخ کلي,HER-PKA-HF1744-Q2-2025-1191-01,uuid:0bc12aee-7978-4c18-8326-0984ac98937a,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1744-Q2-2025-1191-01-ID-3-4,FR4707
2025-12-15T02:29:32.463Z,Paktika,Orgoon,بره شیخ کلی ,HER-PKA-HF1744-Q2-2025-1191-01,uuid:31d7159b-ccbc-400c-ad53-219501e9b6b9,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1744-Q2-2025-1191-01-GM-9-4,FR4707
2025-12-15T02:30:00.341Z,Paktika,Orgoon,واک خیل کلی ,HER-PKA-HF1744-Q2-2025-1191-01,uuid:1c01933c-6460-4a72-85d1-1ba470f40037,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1744-Q2-2025-1191-01-ID-3-1,FR4707
2025-12-15T02:30:24.522Z,Paktika,Orgoon,شهزاد مسجد ,HER-PKA-HF1744-Q2-2025-1191-01,uuid:35de8c82-bcce-4d84-b2e1-2aa60cf49f6e,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1744-Q2-2025-1191-01-PV-4-4,FR4707
2025-12-15T02:30:47.589Z,Paktika,Orgoon,شامیان کلی,HER-PKA-HF1744-Q2-2025-1191-01,uuid:c225a73f-dc5d-4113-a20d-d972efdf54cc,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1744-Q2-2025-1191-01-TT-6-4,FR4707
2025-12-15T02:39:26.124Z,Balkh,Keshen Deh,Jamak SC (3890),HER-BAL-HF3890-Q2-2025-1020-01,uuid:b8e5bdab-0e53-4c30-bb5c-fe2d824aaa5a,HER_Rev_Service_Assessment_Sampling_Verification_R3,PNC-2,SHC,,FR3996
2025-12-15T02:45:41.359Z,Balkh,Keshen Deh,Jamak SC (3890),HER-BAL-HF3890-Q2-2025-1020-01,uuid:0f13ad3d-4344-42fe-89fe-e1e90830dee6,HER_Rev_Service_Assessment_Sampling_Verification_R3,GM-9,SHC,,FR1126
2025-12-15T02:47:13.131Z,Balkh,Keshen Deh,Jamak SC (3890),HER-BAL-HF3890-Q2-2025-1020-01,uuid:d5e19b80-73d4-4550-9edd-08e4909b9e92,HER_Rev_Service_Assessment_Sampling_Verification_R3,ANC-1,SHC,,FR3996
2025-12-15T02:47:37.529Z,Balkh,Keshen Deh,Jamak SC (3890),HER-BAL-HF3890-Q2-2025-1020-01,uuid:77c281f8-568f-4a68-ae0a-bf5e1112400a,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3996
2025-12-15T02:56:49.601Z,Balkh,Keshen Deh,Jamak SC (3890),HER-BAL-HF3890-Q2-2025-1020-01,uuid:a9c0747d-c809-4fd6-a94c-821d426b2697,HER_Rev_Service_Assessment_Sampling_Verification_R3,U5-8,SHC,,FR1126
2025-12-15T03:13:25.897Z,Nangarhar,Behsood,جانان خان,HER-NGR-HF2163-Q2-2025-1053-01,uuid:2321319d-f261-4b66-9c18-9b4c5f017889,HER_Re_Patient_Verification_R3,,BHC,HER-NGR-HF2163-Q2-2025-1053-01-PNC-2-4,FR3327
2025-12-15T03:13:50.840Z,Nangarhar,Behsood,چوره گلی,HER-NGR-HF2163-Q2-2025-1053-01,uuid:b7f488f8-bd0e-4ac0-8c37-6632390ab94c,HER_Re_Patient_Verification_R3,,BHC,HER-NGR-HF2163-Q2-2025-1053-01-PNC-2-1,FR3327
2025-12-15T03:15:45.871Z,Samangan,Dara-e-Soof Bala,سرآسیاب ,HER-SAM-HF1922-Q2-2025-1229-01,uuid:71767975-265d-4c1e-b936-e94b398db46d,HER_Re_Patient_Verification_R3,,BHC,HER-SAM-HF1922-Q2-2025-1229-01-TT-6-4,FR3911
2025-12-15T03:16:37.616Z,Nangarhar,Behsood,Kariz Kabeer Clinic (1215),HER-NGR-HF1215-Q2-2025-1057-01,uuid:d02b37fd-dc3f-4f44-8414-8d5d4c92a4f2,HER_Re_HF_Level_Data_Verification_Tool_R3,1,BHC,,FR2735
2025-12-15T03:17:17.491Z,Nangarhar,Behsood,Kariz Kabeer Clinic (1215),HER-NGR-HF1215-Q2-2025-1057-01,uuid:5f4cb76c-5e9f-497c-8681-833ef6714b2f,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR2735
2025-12-15T03:18:13.149Z,Samangan,Dara-e-Soof Bala,سرآسیاب ,HER-SAM-HF1922-Q2-2025-1229-01,uuid:03c72f90-c974-45d5-9e6e-1e05336d1201,HER_Re_Patient_Verification_R3,,BHC,HER-SAM-HF1922-Q2-2025-1229-01-TT-6-2,FR3911
2025-12-15T03:22:48.304Z,Nangarhar,Behsood,Kariz Kabeer Clinic (1215),HER-NGR-HF1215-Q2-2025-1057-01,uuid:9415ccb8-b1d1-4da1-a037-6cf690aeb806,HER_Rev_Service_Assessment_Sampling_Verification_R3,PV-4,BHC,,FR2735
2025-12-15T03:44:21.091Z,Nangarhar,Behsood,Kariz Kabeer Clinic (1215),HER-NGR-HF1215-Q2-2025-1057-01,uuid:8e06c3b8-46c0-4ebd-b85f-ef70cec14a71,HER_Rev_Service_Assessment_Sampling_Verification_R3,GM-9,BHC,,FR2735
2025-12-15T03:46:05.362Z,Nangarhar,Behsood,Kariz Kabeer Clinic (1215),HER-NGR-HF1215-Q2-2025-1057-01,uuid:662b6b23-6559-4d29-a739-0ef2bb567d10,HER_Rev_Service_Assessment_Sampling_Verification_R3,TB-7,BHC,,FR2735
2025-12-15T03:47:15.154Z,Nangarhar,Behsood,Kariz Kabeer Clinic (1215),HER-NGR-HF1215-Q2-2025-1057-01,uuid:2263342e-fc53-4ed5-abd3-8ddfe88180b7,HER_Rev_Service_Assessment_Sampling_Verification_R3,U5-8,BHC,,FR2735
2025-12-15T03:58:28.775Z,Samangan,Dara-e-Soof Bala,Rashak SHC (3183),HER-SAM-HF3183-Q2-2025-1230-01,uuid:fe83f302-f50c-4ccc-a8d4-90f403de6262,HER_Re_HF_Level_Data_Verification_Tool_R3,4,SHC,,FR2705
2025-12-15T04:05:44.831Z,Kapisa,KohBand,,HER-KPS-HF55-Q2-2025-1121-01,uuid:f31df341-1e08-4ce4-a7d3-302b53f201a2,HER_Re_QQC_R3,7,CHC,,FR4005
2025-12-15T04:15:35.826Z,Panjsher,Onaba,سنگین,HER-PAN-HF2867-Q2-2025-1211-01,uuid:5e10dbf4-fc64-436c-8961-507a0cea78c1,HER_Re_Patient_Verification_R3,,SHC,HER-PAN-HF2867-Q2-2025-1211-01-ID-3-5,FR1041
2025-12-15T04:32:06.126Z,Samangan,Dara-e-Soof Bala,سرآسیاب,HER-SAM-HF1922-Q2-2025-1229-01,uuid:8b892f98-5e14-4104-9abd-d41fe71042ee,HER_Re_Patient_Verification_R3,,BHC,HER-SAM-HF1922-Q2-2025-1229-01-PNC-2-4,FR3911
2025-12-15T04:48:32.744Z,Samangan,Dara-e-Soof Bala,شیخه دهن دره,HER-SAM-HF1922-Q2-2025-1229-01,uuid:d03b63a6-afd0-451f-be3b-f4f29f93cc6d,HER_Re_Patient_Verification_R3,,BHC,HER-SAM-HF1922-Q2-2025-1229-01-GM-9-1,FR3911
2025-12-15T04:50:49.552Z,Samangan,Dara-e-Soof Bala,بایها,HER-SAM-HF1922-Q2-2025-1229-01,uuid:908ade70-825e-427a-80cc-336e63e291d2,HER_Re_Patient_Verification_R3,,BHC,HER-SAM-HF1922-Q2-2025-1229-01-ANC-1-3,FR3911
2025-12-15T04:51:07.786Z,Logar,Pul-e-Alam,قلعه سادات,HER-LGR-HF3807-Q2-2025-1167-01,uuid:6bfbc9d9-147f-4610-918a-1827a8b0c48b,HER_Re_Patient_Verification_R3,,BHC,HER-LGR-HF3807-Q2-2025-1167-01-TT-6-4,FR4721
2025-12-15T04:51:35.017Z,Panjsher,Onaba,بارخم,HER-PAN-HF2867-Q2-2025-1211-01,uuid:2a68f8cb-99a8-4e4a-96c9-8b922e23d46f,HER_Re_Patient_Verification_R3,,SHC,HER-PAN-HF2867-Q2-2025-1211-01-PV-4-4,FR1041
2025-12-15T04:54:58.701Z,Kapisa,Nijrab,ده لاشی,HER-KPS-HF1965-Q2-2025-1114-01,uuid:7efe867b-690b-4b89-ab2e-a7b42d04deef,HER_Re_Patient_Verification_R3,,BHC,HER-KPS-HF1965-Q2-2025-1114-01-ID-3-4,FR4067
2025-12-15T04:55:24.104Z,Kapisa,Nijrab,شیخان,HER-KPS-HF2907-Q2-2025-1119-01,uuid:87083446-5ffa-4465-824b-9ef35ff1c60a,HER_Re_Patient_Verification_R3,,SHC,HER-KPS-HF2907-Q2-2025-1119-01-PNC-2-4,FR4067
2025-12-15T04:57:44.241Z,Samangan,Hazrat-e-Sultan,Omili Clinic (1921),HER-SAM-HF1921-Q2-2025-1231-01,uuid:52cc7f8a-8b56-4195-a08a-a8386ace04a5,HER_Re_Vignette_R3,,BHC,,FR4698
2025-12-15T04:58:24.898Z,Samangan,Hazrat-e-Sultan,Omili Clinic (1921),HER-SAM-HF1921-Q2-2025-1231-01,uuid:574ff511-893d-4560-a76f-860dd2798ade,HER_Re_Vignette_R3,,BHC,,FR4698
2025-12-15T04:59:24.884Z,Samangan,Hazrat-e-Sultan,Omili Clinic (1921),HER-SAM-HF1921-Q2-2025-1231-01,uuid:d1eb418b-16c9-439e-aff4-dae46e0848e2,HER_Re_Vignette_R3,,BHC,,FR4698
2025-12-15T05:02:49.754Z,Samangan,Hazrat-e-Sultan,Omili Clinic (1921),HER-SAM-HF1921-Q2-2025-1231-01,uuid:24f2aa44-a3e3-4181-b3a5-62c59fee3071,HER_Re_HF_Level_Data_Verification_Tool_R3,1,BHC,,FR4698
2025-12-15T05:06:38.674Z,Kabul,Suroobi (Kabul),,HER-KBL-HF41-Q2-2025-1111-01,uuid:3fea3673-c3a3-406b-857c-07e2eebd28b9,HER_Re_QQC_R3,1,BHC,,FR3999
2025-12-15T05:07:54.112Z,Kabul,Suroobi (Kabul),,HER-KBL-HF41-Q2-2025-1111-01,uuid:5ca78fd6-d78b-47af-99bb-56e3bbd5d797,HER_Re_QQC_R3,3,BHC,,FR3999
2025-12-15T05:08:30.365Z,Kabul,Suroobi (Kabul),,HER-KBL-HF41-Q2-2025-1111-01,uuid:c8d7e708-d547-400c-bdd6-631ff5f6a69a,HER_Re_QQC_R3,6,BHC,,FR3999
2025-12-15T05:08:59.501Z,Kabul,Suroobi (Kabul),,HER-KBL-HF41-Q2-2025-1111-01,uuid:c5805a23-8833-4518-af60-38f8395db907,HER_Re_QQC_R3,11,BHC,,FR3999
2025-12-15T05:09:06.428Z,Kabul,Suroobi (Kabul),Tezin Clinic (0041),HER-KBL-HF41-Q2-2025-1111-01,uuid:2c9da83d-6046-4977-a660-62386a980f05,HER_Re_Vignette_R3,,BHC,,FR3999
2025-12-15T05:10:07.482Z,Kabul,Suroobi (Kabul),,HER-KBL-HF41-Q2-2025-1111-01,uuid:e0bd8c82-29af-4ce4-8528-7b19eef3bda9,HER_Re_QQC_R3,7,BHC,,FR3999
2025-12-15T05:10:11.383Z,Kabul,Suroobi (Kabul),Tezin Clinic (0041),HER-KBL-HF41-Q2-2025-1111-01,uuid:92f988a3-d84f-43a2-b5c0-385df7859c48,HER_Re_Vignette_R3,,BHC,,FR3999
2025-12-15T05:10:15.737Z,Kabul,Suroobi (Kabul),Tezin Clinic (0041),HER-KBL-HF41-Q2-2025-1111-01,uuid:86e542e8-96ef-43e4-8024-a392967b9eab,HER_Re_Vignette_R3,,BHC,,FR3999
2025-12-15T05:10:18.307Z,Kabul,Suroobi (Kabul),Tezin Clinic (0041),HER-KBL-HF41-Q2-2025-1111-01,uuid:fb6037c6-2bf7-409e-a8e8-7a9d361378f7,HER_Re_Vignette_R3,,BHC,,FR3999
2025-12-15T05:27:45.834Z,Balkh,Dawlatabad (Balkh),حیاتان,HER-BAL-HF3887-Q2-2025-1021-01,uuid:6738c4fc-8b7a-4fb6-9211-3b89c27fa595,HER_Re_Patient_Verification_R3,,SHC,HER-BAL-HF3887-Q2-2025-1021-01-ANC-1-3,FR2212
2025-12-15T05:27:56.610Z,Balkh,Dawlatabad (Balkh),حیاتان,HER-BAL-HF3887-Q2-2025-1021-01,uuid:b574b19c-77d8-4f77-b0e8-3ee005437768,HER_Re_Patient_Verification_R3,,SHC,HER-BAL-HF3887-Q2-2025-1021-01-TT-6-1,FR2212
2025-12-15T05:30:05.876Z,Balkh,Dawlatabad (Balkh),تاغه نارق,HER-BAL-HF3887-Q2-2025-1021-01,uuid:fb0033c2-9a1b-4f80-910b-e6039c4bb15a,HER_Re_Patient_Verification_R3,,SHC,HER-BAL-HF3887-Q2-2025-1021-01-ID-3-2,FR2212
2025-12-15T05:44:18.972Z,Kapisa,Nijrab,گرامنجه,HER-KPS-HF2907-Q2-2025-1119-01,uuid:02164f7e-38eb-487a-bb81-53bf44872193,HER_Re_Patient_Verification_R3,,SHC,HER-KPS-HF2907-Q2-2025-1119-01-TT-6-2,FR4067
2025-12-15T05:47:28.229Z,Samangan,Hazrat-e-Sultan,,HER-SAM-HF1921-Q2-2025-1231-01,uuid:a92c122d-fe58-48ac-8323-17bc8793ed24,HER_Re_QQC_R3,5,BHC,,FR4698
2025-12-15T06:11:12.558Z,Jawzjan,Aaqcha,مردیان ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:1da35be7-ef0c-45eb-8ffd-446234f0ac40,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-CS-10-26,FR1074
2025-12-15T06:11:39.759Z,Jawzjan,Aaqcha,مردیان ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:d6de29d5-4a87-4cae-822a-c06ad0db2c5d,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-CS-10-9,FR1074
2025-12-15T06:12:21.186Z,Jawzjan,Aaqcha,جنگل اریغ مردیان ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:2c427752-2e51-46bc-aa6c-72071b13f1ec,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-CS-10-31,FR1074
2025-12-15T07:25:02.628Z,Logar,Pul-e-Alam,قلعه سادات,HER-LGR-HF3807-Q2-2025-1167-01,uuid:3a57a58c-c4d1-4036-baa4-835a5af1f6f0,HER_Re_Patient_Verification_R3,,BHC,HER-LGR-HF3807-Q2-2025-1167-01-PV-4-5,FR0366
2025-12-15T07:26:57.508Z,Samangan,Hazrat-e-Sultan,,HER-SAM-HF1921-Q2-2025-1231-01,uuid:f4fddc70-30d9-4a0e-8609-e1afa76b2d24,HER_Re_QQC_R3,1,BHC,,FR4698
2025-12-15T07:36:57.638Z,Samangan,Hazrat-e-Sultan,,HER-SAM-HF1921-Q2-2025-1231-01,uuid:a9693611-ee6d-4d8e-a0f1-59d905c9631b,HER_Re_QQC_R3,3,BHC,,FR4698
2025-12-15T07:38:07.017Z,Logar,Pul-e-Alam,قلعه شاهی,HER-LGR-HF3807-Q2-2025-1167-01,uuid:5636977f-bcc2-4cfa-99c3-439bec508fe7,HER_Re_Patient_Verification_R3,,BHC,HER-LGR-HF3807-Q2-2025-1167-01-U5-8-2,FR4809
2025-12-15T07:40:34.890Z,Samangan,Hazrat-e-Sultan,,HER-SAM-HF1921-Q2-2025-1231-01,uuid:739cc0c6-6f84-4666-ab0d-b33589fa8b01,HER_Re_QQC_R3,6,BHC,,FR4698
2025-12-15T07:42:46.620Z,Samangan,Hazrat-e-Sultan,,HER-SAM-HF1921-Q2-2025-1231-01,uuid:95cad316-a5f3-4ec5-b719-a06b4d8bef71,HER_Re_QQC_R3,11,BHC,,FR4698
2025-12-15T08:33:35.950Z,Samangan,Hazrat-e-Sultan,,HER-SAM-HF1921-Q2-2025-1231-01,uuid:87f1e034-1097-47b5-9ac3-210dc42fe7fa,HER_Re_QQC_R3,7,BHC,,FR4698
2025-12-15T08:34:41.254Z,Samangan,Dara-e-Soof Bala,Bazar-e-Sokhta District Hospital (2857),HER-SAM-HF2857-Q2-2025-1282-01,uuid:566d9f60-0b1a-4599-8a87-c7c546e564ef,HER_Re_Vignette_R3,,DH,,FR4698
2025-12-15T08:35:45.726Z,Samangan,Dara-e-Soof Bala,Bazar-e-Sokhta District Hospital (2857),HER-SAM-HF2857-Q2-2025-1282-01,uuid:b0d0eb76-8069-4e8a-a4e9-15ff7d69e92d,HER_Re_Vignette_R3,,DH,,FR4698
2025-12-15T08:36:26.094Z,Samangan,Dara-e-Soof Bala,Bazar-e-Sokhta District Hospital (2857),HER-SAM-HF2857-Q2-2025-1282-01,uuid:7359e50c-6bb5-4976-bcdf-d48a79513704,HER_Re_Vignette_R3,,DH,,FR4698
2025-12-15T08:38:51.000Z,Takhar,Warsaj,Peyo SC (4222),HER-TAK-HF4222-Q2-2025-1251-01,uuid:a55fb2a3-427b-4fe5-b4a2-481e70b6fcad,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4687
2025-12-15T08:41:40.064Z,Samangan,Dara-e-Soof Bala,Bazar-e-Sokhta District Hospital (2857),HER-SAM-HF2857-Q2-2025-1282-01,uuid:a991bfc2-1be8-4c3f-a670-723b30b6724f,HER_Re_HF_Level_Data_Verification_Tool_R3,1,DH,,FR4698
2025-12-15T08:55:25.449Z,Samangan,Dara-e-Soof Bala,,HER-SAM-HF2857-Q2-2025-1282-01,uuid:c4b3fef3-8b88-4cb5-befa-6a53db5f81df,HER_Re_QQC_R3,1,DH,,FR4698
2025-12-15T08:59:46.890Z,Kapisa,Nijrab,Aleen SHC (2907),HER-KPS-HF2907-Q2-2025-1119-01,uuid:3103a48b-e65f-4752-a637-9e6ace8c9745,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3880
2025-12-15T08:59:59.767Z,Kapisa,Nijrab,Aleen SHC (2907),HER-KPS-HF2907-Q2-2025-1119-01,uuid:3c29aa7b-2720-4d27-8c23-c3d7db424a4a,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3880
2025-12-15T09:00:00.203Z,,,,,uuid:a913aa12-14cd-4f24-88a1-73f98318d02a,HER_Re_QoC_Interview_with_Health_Workers_R3,,,,
2025-12-15T09:00:05.906Z,Kapisa,Nijrab,Aleen SHC (2907),HER-KPS-HF2907-Q2-2025-1119-01,uuid:c4c4e443-e63d-4fe7-8807-a3c395b364d3,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3880
2025-12-15T09:04:18.922Z,Samangan,Dara-e-Soof Bala,,HER-SAM-HF2857-Q2-2025-1282-01,uuid:fa508702-8275-4ba3-86aa-ba1ae5ee36ac,HER_Re_QQC_R3,5,DH,,FR4698
2025-12-15T09:39:34.328Z,Jawzjan,Aaqcha,آقچه قربوین,HER-JZJ-HF590-Q2-2025-1268-01,uuid:e7e51e3f-1d17-403e-a50c-75a12001b975,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-PNC-2-3,FR3870
2025-12-15T09:40:48.242Z,Jawzjan,Aaqcha,آقچه اکزگ نوآباد آقچه ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:05a7ff5d-bffe-45db-a6ac-58d35fb74840,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-CS-10-24,FR3870
2025-12-15T09:41:28.301Z,Logar,Pul-e-Alam,قلعه سادات ,HER-LGR-HF3807-Q2-2025-1167-01,uuid:3f70095a-56d8-486e-8292-9f44f5853e0c,HER_Re_Patient_Verification_R3,,BHC,HER-LGR-HF3807-Q2-2025-1167-01-TT-6-3,FR0366
2025-12-15T09:41:59.657Z,Jawzjan,Aaqcha,آقچه شهرک مسجد فارس,HER-JZJ-HF590-Q2-2025-1268-01,uuid:ce10c2b4-05d5-4d58-a840-758f7be2d261,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-CS-10-33,FR3870
2025-12-15T09:43:15.594Z,Jawzjan,Aaqcha,آقچه قریه سنگی اریغ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:679319a8-b40f-4ece-bef3-78935578e33e,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-TB-7-3,FR3870
2025-12-15T09:44:28.697Z,Jawzjan,Aaqcha,آقچه خانقاه ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:0c990eb1-c376-4065-95f9-eb467bf11275,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-PNC-2-2,FR3870
2025-12-15T09:45:45.856Z,Jawzjan,Aaqcha,آقچه خانقاه ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:a44b3b86-4345-4f37-b705-923d9b924390,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-ID-3-3,FR3870
2025-12-15T09:48:35.399Z,Jawzjan,Aaqcha,آقچه خانقاه قریه ماما کوت ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:9e4f024f-be5a-4885-b172-ed6ead659362,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-TB-7-1,FR3870
2025-12-15T09:49:48.423Z,Jawzjan,Aaqcha,سرخ قریدار صالح ,HER-JZJ-HF590-Q2-2025-1268-01,uuid:5ef4d5a7-afab-4b01-8e4b-c65e66cf8a6b,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-PNC-2-7,FR3870
2025-12-15T09:51:03.130Z,Jawzjan,Aaqcha,سرخ بیش گپه صالح قریدار,HER-JZJ-HF590-Q2-2025-1268-01,uuid:fad30341-9eb6-46dd-894c-c1382d95a139,HER_Re_Patient_Verification_R3,,DH,HER-JZJ-HF590-Q2-2025-1268-01-ID-3-4,FR3870
2025-12-15T09:56:58.366Z,Baghlan,Dooshi,Kalaan Guzar Cilinic (2062),HER-BAG-HF2062-Q2-2025-1069-01,uuid:21f7f287-c951-44bd-8014-85adf9859670,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR3299
2025-12-15T10:04:38.868Z,Baghlan,Dooshi,Kalaan Guzar Cilinic (2062),HER-BAG-HF2062-Q2-2025-1069-01,uuid:222f96ac-2b9a-4531-9ac2-b4139c93663e,HER_Rev_Service_Assessment_Sampling_Verification_R3,U5-8,BHC,,FR3299
2025-12-15T10:06:15.258Z,Logar,Mohammad Aagha,Zarghoon Shahr Clinic (0239),HER-LGR-HF239-Q2-2025-1170-01,uuid:97ce4555-8307-4a26-a814-aab2898a24a1,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR4794
2025-12-15T10:12:08.759Z,Parwan,SiyaGerd (Ghorband),بغندی,HER-PAR-HF2771-Q2-2025-1220-01,uuid:d6b9f4e2-f59e-4c91-87f9-4dc39bc826bf,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-ID-3-1,FR4718
2025-12-15T10:15:03.122Z,Parwan,SiyaGerd (Ghorband),قول تاوه,HER-PAR-HF2771-Q2-2025-1220-01,uuid:04899806-01d1-4e24-aeca-916fd65f0367,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-U5-8-5,FR4419
2025-12-15T10:15:29.219Z,Parwan,SiyaGerd (Ghorband),دولتا,HER-PAR-HF2771-Q2-2025-1220-01,uuid:a47ea10e-9bf2-4802-a373-6db0b972026f,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-PV-4-2,FR3697
2025-12-15T10:15:40.857Z,Parwan,SiyaGerd (Ghorband),دولتا,HER-PAR-HF2771-Q2-2025-1220-01,uuid:cbd49673-8b2e-445e-bb36-aff58fb64b08,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-PV-4-3,FR4419
2025-12-15T10:15:58.990Z,Parwan,SiyaGerd (Ghorband),بغندی,HER-PAR-HF2771-Q2-2025-1220-01,uuid:76abd512-1a1b-4e78-b6e2-a250cb0e88c3,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-ID-3-4,FR4718
2025-12-15T10:16:09.712Z,Parwan,SiyaGerd (Ghorband),ودلتا,HER-PAR-HF2771-Q2-2025-1220-01,uuid:0c7802d0-e09c-4d92-a137-a254d53b8c9b,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-PV-4-4,FR4419
2025-12-15T10:16:31.077Z,Logar,Mohammad Aagha,Zarghoon Shahr Clinic (0239),HER-LGR-HF239-Q2-2025-1170-01,uuid:09b45c8f-a76f-4156-ad32-b9cc557dcb59,HER_Rev_Service_Assessment_Sampling_Verification_R3,ANC-1,BHC,,FR4794
2025-12-15T10:16:44.145Z,Parwan,SiyaGerd (Ghorband),جنت گری ,HER-PAR-HF2771-Q2-2025-1220-01,uuid:30d69d45-0336-42a5-9244-2c46f8ee074b,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-GM-9-1,FR4419
2025-12-15T10:17:31.571Z,Parwan,SiyaGerd (Ghorband),زی بخشی ,HER-PAR-HF2771-Q2-2025-1220-01,uuid:d458aa75-9139-4d8b-af9f-9c3f0d0e61c6,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-GM-9-5,FR4419
2025-12-15T10:17:53.870Z,Parwan,SiyaGerd (Ghorband),زی بخشی ,HER-PAR-HF2771-Q2-2025-1220-01,uuid:767a3b3a-0784-448c-8d51-8a56fd20b85f,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-U5-8-3,FR4419
2025-12-15T10:17:55.742Z,Baghlan,Dooshi,Kalaan Guzar Cilinic (2062),HER-BAG-HF2062-Q2-2025-1069-01,uuid:65d449e7-0dd5-4e29-9159-13e8f88b513e,HER_Rev_Service_Assessment_Sampling_Verification_R3,TB-7,BHC,,FR3299
2025-12-15T10:18:05.755Z,Logar,Mohammad Aagha,Zarghoon Shahr Clinic (0239),HER-LGR-HF239-Q2-2025-1170-01,uuid:709305b0-f78b-493b-ac21-896baf5494bc,HER_Rev_Service_Assessment_Sampling_Verification_R3,PNC-2,BHC,,FR4794
2025-12-15T10:18:28.303Z,Parwan,SiyaGerd (Ghorband),بغندی,HER-PAR-HF2771-Q2-2025-1220-01,uuid:935105fb-f862-40f0-9b50-dc9e1c5f4335,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-GM-9-3,FR4419
2025-12-15T10:20:12.752Z,Logar,Mohammad Aagha,Zarghoon Shahr Clinic (0239),HER-LGR-HF239-Q2-2025-1170-01,uuid:a24e75c6-3eee-4349-a5e0-9efa0552973f,HER_Rev_Service_Assessment_Sampling_Verification_R3,TT-6,BHC,,FR4794
2025-12-15T10:20:32.807Z,Parwan,SiyaGerd (Ghorband),بغندی مهمان خانه ملک ,HER-PAR-HF2771-Q2-2025-1220-01,uuid:21d20d8f-000b-4070-94f6-94b7d2bcd26d,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-PNC-2-2,FR4718
2025-12-15T10:26:16.697Z,Parwan,SiyaGerd (Ghorband),بغندی ملک جلیل,HER-PAR-HF2771-Q2-2025-1220-01,uuid:3ae6f67c-22e4-4bf3-9534-51e8c2c9d39e,HER_Re_Patient_Verification_R3,,SHC,HER-PAR-HF2771-Q2-2025-1220-01-ANC-1-5,FR4718
